font,ascent-override,descent-override,line-gap-override
"/ofl/prompt/Prompt-BoldItalic.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-ExtraBold.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-ExtraBoldItalic.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-ExtraLight.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-ExtraLightItalic.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-Italic.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-Light.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-LightItalic.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-Medium.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-MediumItalic.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-Regular.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-SemiBold.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-SemiBoldItalic.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-Thin.ttf",1.09,0.422,0
"/ofl/prompt/Prompt-ThinItalic.ttf",1.09,0.422,0
"/ofl/prostoone/ProstoOne-Regular.ttf",0.94,0.295,0
"/ofl/prozalibre/ProzaLibre-Bold.ttf",0.9912109375,0.3662109375,0
"/ofl/prozalibre/ProzaLibre-BoldItalic.ttf",0.9912109375,0.3662109375,0
"/ofl/prozalibre/ProzaLibre-ExtraBold.ttf",0.974609375,0.390625,0
"/ofl/prozalibre/ProzaLibre-ExtraBoldItalic.ttf",0.9912109375,0.3662109375,0
"/ofl/prozalibre/ProzaLibre-Italic.ttf",0.9912109375,0.3662109375,0
"/ofl/prozalibre/ProzaLibre-Medium.ttf",0.9912109375,0.3662109375,0
"/ofl/prozalibre/ProzaLibre-MediumItalic.ttf",0.9912109375,0.3662109375,0
"/ofl/prozalibre/ProzaLibre-Regular.ttf",0.974609375,0.390625,0
"/ofl/prozalibre/ProzaLibre-SemiBold.ttf",0.9912109375,0.3662109375,0
"/ofl/prozalibre/ProzaLibre-SemiBoldItalic.ttf",0.9912109375,0.3662109375,0
"/ofl/ptmono/PTM55FT.ttf",0.885,0.235,0
"/ofl/ptsans/PT_Sans-Web-Bold.ttf",1.018,0.276,0
"/ofl/ptsans/PT_Sans-Web-BoldItalic.ttf",1.018,0.276,0
"/ofl/ptsans/PT_Sans-Web-Italic.ttf",1.018,0.276,0
"/ofl/ptsans/PT_Sans-Web-Regular.ttf",1.018,0.276,0
"/ofl/ptsanscaption/PT_Sans-Caption-Web-Bold.ttf",1.018,0.276,0
"/ofl/ptsanscaption/PT_Sans-Caption-Web-Regular.ttf",1.018,0.276,0
"/ofl/ptsansnarrow/PT_Sans-Narrow-Web-Bold.ttf",1.018,0.276,0
"/ofl/ptsansnarrow/PT_Sans-Narrow-Web-Regular.ttf",1.018,0.276,0
"/ofl/ptserif/PT_Serif-Web-Bold.ttf",1.039,0.286,0
"/ofl/ptserif/PT_Serif-Web-BoldItalic.ttf",1.039,0.286,0
"/ofl/ptserif/PT_Serif-Web-Italic.ttf",1.039,0.286,0
"/ofl/ptserif/PT_Serif-Web-Regular.ttf",1.039,0.286,0
"/ofl/ptserifcaption/PT_Serif-Caption-Web-Italic.ttf",1.039,0.286,0
"/ofl/ptserifcaption/PT_Serif-Caption-Web-Regular.ttf",1.039,0.286,0
"/ofl/publicsans/PublicSans-Italic[wght].ttf",0.95,0.225,0
"/ofl/publicsans/PublicSans[wght].ttf",0.95,0.225,0
"/ofl/puppiesplay/PuppiesPlay-Regular.ttf",0.75,0.25,0
"/ofl/puritan/Puritan-Bold.ttf",0.875,0.25,0
"/ofl/puritan/Puritan-BoldItalic.ttf",0.875,0.25,0
"/ofl/puritan/Puritan-Italic.ttf",0.859375,0.25,0
"/ofl/puritan/Puritan-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/purplepurse/PurplePurse-Regular.ttf",0.9130859375,0.3369140625,0
"/ofl/pushster/Pushster-Regular.ttf",1,0.25,0
"/ofl/qahiri/Qahiri-Regular.ttf",0.8,0.3333333333,0
"/ofl/quando/Quando-Regular.ttf",0.9912109375,0.2587890625,0
"/ofl/quantico/Quantico-Bold.ttf",1.063,0.367,0
"/ofl/quantico/Quantico-BoldItalic.ttf",1.063,0.367,0
"/ofl/quantico/Quantico-Italic.ttf",1.063,0.367,0
"/ofl/quantico/Quantico-Regular.ttf",1.063,0.367,0
"/ofl/quattrocento/Quattrocento-Bold.ttf",0.848,0.26,0
"/ofl/quattrocento/Quattrocento-Regular.ttf",0.848,0.26,0
"/ofl/quattrocentosans/QuattrocentoSans-Bold.ttf",0.848,0.26,0
"/ofl/quattrocentosans/QuattrocentoSans-BoldItalic.ttf",0.848,0.26,0
"/ofl/quattrocentosans/QuattrocentoSans-Italic.ttf",0.848,0.26,0
"/ofl/quattrocentosans/QuattrocentoSans-Regular.ttf",0.848,0.26,0
"/ofl/questrial/Questrial-Regular.ttf",0.82,0.21,0
"/ofl/quicksand/Quicksand[wght].ttf",1,0.25,0
"/ofl/quintessential/Quintessential-Regular.ttf",1.143066406,0.3901367188,0
"/ofl/qwigley/Qwigley-Regular.ttf",0.75,0.5,0
"/ofl/qwitchergrypen/QwitcherGrypen-Bold.ttf",0.8,0.3,0
"/ofl/qwitchergrypen/QwitcherGrypen-Regular.ttf",0.8,0.3,0
"/ofl/racingsansone/RacingSansOne-Regular.ttf",0.976,0.284,0
"/ofl/radiocanada/RadioCanada[wdth,wght].ttf",0.945,0.255,0
"/ofl/radley/Radley-Italic.ttf",0.9633789063,0.3002929688,0
"/ofl/radley/Radley-Regular.ttf",0.9633789063,0.3002929688,0
"/ofl/rajdhani/Rajdhani-Bold.ttf",0.93,0.346,0
"/ofl/rajdhani/Rajdhani-Light.ttf",0.93,0.346,0
"/ofl/rajdhani/Rajdhani-Medium.ttf",0.93,0.346,0
"/ofl/rajdhani/Rajdhani-Regular.ttf",0.93,0.346,0
"/ofl/rajdhani/Rajdhani-SemiBold.ttf",0.93,0.346,0
"/ofl/rakkas/Rakkas-Regular.ttf",1.046,0.445,0
"/ofl/raleway/Raleway-Italic[wght].ttf",0.94,0.234,0
"/ofl/raleway/Raleway[wght].ttf",0.94,0.234,0
"/ofl/ralewaydots/RalewayDots-Regular.ttf",0.918,0.213,0
"/ofl/ramabhadra/Ramabhadra-Regular.ttf",1.326506024,0.5710843373,0
"/ofl/ramaraja/Ramaraja-Regular.ttf",0.988,0.7253333333,0
"/ofl/rambla/Rambla-Bold.ttf",0.929,0.295,0
"/ofl/rambla/Rambla-BoldItalic.ttf",0.929,0.295,0
"/ofl/rambla/Rambla-Italic.ttf",0.929,0.295,0
"/ofl/rambla/Rambla-Regular.ttf",0.929,0.295,0
"/ofl/rammettoone/RammettoOne-Regular.ttf",1.189941406,0.4990234375,0
"/ofl/rampartone/RampartOne-Regular.ttf",1.16,0.288,0
"/ofl/ranchers/Ranchers-Regular.ttf",1.045,0.205,0
"/ofl/ranga/Ranga-Bold.ttf",1,0.4630297565,0
"/ofl/ranga/Ranga-Regular.ttf",1,0.4630297565,0
"/ofl/rasa/Rasa-Italic[wght].ttf",0.728,0.272,0.218
"/ofl/rasa/Rasa[wght].ttf",0.728,0.272,0.218
"/ofl/rationale/Rationale-Regular.ttf",0.903,0.25,0
"/ofl/raviprakash/RaviPrakash-Regular.ttf",0.916015625,0.66796875,0
"/ofl/readexpro/ReadexPro[wght].ttf",1,0.25,0
"/ofl/recursive/Recursive[CASL,CRSV,MONO,slnt,wght].ttf",0.95,0.25,0
"/ofl/redacted/Redacted-Regular.ttf",0.8,0.2,0
"/ofl/redactedscript/RedactedScript-Bold.ttf",0.8,0.2,0
"/ofl/redactedscript/RedactedScript-Light.ttf",0.8,0.2,0
"/ofl/redactedscript/RedactedScript-Regular.ttf",0.8,0.2,0
"/ofl/redhatdisplay/RedHatDisplay-Italic[wght].ttf",1.018,0.305,0
"/ofl/redhatdisplay/RedHatDisplay[wght].ttf",1.018,0.305,0
"/ofl/redhatmono/RedHatMono-Italic[wght].ttf",1.018,0.305,0
"/ofl/redhatmono/RedHatMono[wght].ttf",1.018,0.305,0
"/ofl/redhattext/RedHatText-Italic[wght].ttf",1.018,0.305,0
"/ofl/redhattext/RedHatText[wght].ttf",1.018,0.305,0
"/ofl/redrose/RedRose[wght].ttf",0.937,0.312,0
"/ofl/reemkufi/ReemKufi[wght].ttf",1.1,0.4,0
"/ofl/reemkufi/static/ReemKufi-Bold.ttf",1.1,0.4,0
"/ofl/reemkufi/static/ReemKufi-Medium.ttf",1.1,0.4,0
"/ofl/reemkufi/static/ReemKufi-Regular.ttf",1.1,0.4,0
"/ofl/reemkufi/static/ReemKufi-SemiBold.ttf",1.1,0.4,0
"/ofl/reemkufifun/ReemKufiFun[wght].ttf",1.1,0.4,0
"/ofl/reemkufiink/ReemKufiInk-Bold.ttf",1.1,0.4,0
"/ofl/reemkufiink/ReemKufiInk-Regular.ttf",1.1,0.4,0
"/ofl/reeniebeanie/ReenieBeanie.ttf",varies by OS,varies by OS,varies by OS
"/ofl/reggaeone/ReggaeOne-Regular.ttf",1.16,0.288,0
"/ofl/revalia/Revalia-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/rhodiumlibre/RhodiumLibre-Regular.ttf",1.1,0.61,0
"/ofl/ribeye/Ribeye-Regular.ttf",1.040039063,0.326171875,0
"/ofl/ribeyemarrow/RibeyeMarrow-Regular.ttf",1.040039063,0.326171875,0
"/ofl/righteous/Righteous-Regular.ttf",0.9848632813,0.2568359375,0
"/ofl/risque/Risque-Regular.ttf",0.9047851563,0.2509765625,0
"/ofl/roadrage/RoadRage-Regular.ttf",0.85,0.25,0
"/ofl/robotoflex/RobotoFlex[GRAD,XOPQ,XTRA,YOPQ,YTAS,YTDE,YTFI,YTLC,YTUC,opsz,slnt,wdth,wght].ttf",0.927734375,0.244140625,0
"/ofl/robotoserif/RobotoSerif-Italic[GRAD,opsz,wdth,wght].ttf",0.927,0.244,0
"/ofl/robotoserif/RobotoSerif[GRAD,opsz,wdth,wght].ttf",0.927,0.244,0
"/ofl/rock3d/Rock3D-Regular.ttf",1.16,0.288,0
"/ofl/rocknrollone/RocknRollOne-Regular.ttf",1.16,0.288,0
"/ofl/rokkitt/Rokkitt[wght].ttf",0.817,0.32,0
"/ofl/rokkittvfbeta/RokkittVFBeta.ttf",0.817,0.32,0
"/ofl/romanesco/Romanesco-Regular.ttf",0.9111328125,0.2358398438,0
"/ofl/ropasans/RopaSans-Italic.ttf",0.841,0.231,0
"/ofl/ropasans/RopaSans-Regular.ttf",0.841,0.231,0
"/ofl/rosario/Rosario-Italic[wght].ttf",0.977,0.235,0
"/ofl/rosario/Rosario[wght].ttf",0.977,0.235,0
"/ofl/rosarivo/Rosarivo-Italic.ttf",0.979,0.424,0
"/ofl/rosarivo/Rosarivo-Regular.ttf",0.979,0.424,0
"/ofl/rougescript/RougeScript-Regular.ttf",0.84,0.3352,0
"/ofl/roundedmplus1c/RoundedMplus1c-Black.ttf",varies by OS,varies by OS,varies by OS
"/ofl/roundedmplus1c/RoundedMplus1c-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/roundedmplus1c/RoundedMplus1c-ExtraBold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/roundedmplus1c/RoundedMplus1c-Light.ttf",varies by OS,varies by OS,varies by OS
"/ofl/roundedmplus1c/RoundedMplus1c-Medium.ttf",varies by OS,varies by OS,varies by OS
"/ofl/roundedmplus1c/RoundedMplus1c-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/roundedmplus1c/RoundedMplus1c-Thin.ttf",varies by OS,varies by OS,varies by OS
"/ofl/rowdies/Rowdies-Bold.ttf",0.997,0.245,0
"/ofl/rowdies/Rowdies-Light.ttf",0.997,0.245,0
"/ofl/rowdies/Rowdies-Regular.ttf",0.997,0.245,0
"/ofl/rozhaone/RozhaOne-Regular.ttf",0.998,0.422,0
"/ofl/rubik/Rubik-Italic[wght].ttf",0.935,0.25,0
"/ofl/rubik/Rubik[wght].ttf",0.935,0.25,0
"/ofl/rubikbeastly/RubikBeastly-Regular.ttf",0.935,0.25,0
"/ofl/rubikbubbles/RubikBubbles-Regular.ttf",0.935,0.25,0
"/ofl/rubikglitch/RubikGlitch-Regular.ttf",0.935,0.25,0
"/ofl/rubikmicrobe/RubikMicrobe-Regular.ttf",0.935,0.25,0
"/ofl/rubikmonoone/RubikMonoOne-Regular.ttf",0.932,0.306,0
"/ofl/rubikmoonrocks/RubikMoonrocks-Regular.ttf",0.935,0.25,0
"/ofl/rubikone/RubikOne-Regular.ttf",0.932,0.306,0
"/ofl/rubikpuddles/RubikPuddles-Regular.ttf",0.935,0.25,0
"/ofl/rubikwetpaint/RubikWetPaint-Regular.ttf",0.935,0.25,0
"/ofl/ruda/Ruda[wght].ttf",0.922,0.295,0
"/ofl/rufina/Rufina-Bold.ttf",0.945,0.29,0
"/ofl/rufina/Rufina-Regular.ttf",0.945,0.29,0
"/ofl/rugeboogie/RugeBoogie-Regular.ttf",0.875,0.375,0
"/ofl/ruluko/Ruluko-Regular.ttf",0.914,0.241,0
"/ofl/rumraisin/RumRaisin-Regular.ttf",0.9829101563,0.3071289063,0
"/ofl/ruserius/RUSerius-Regular.ttf",0.88,0.32,0
"/ofl/ruslandisplay/RuslanDisplay.ttf",0.688,0.397,0
"/ofl/russoone/RussoOne-Regular.ttf",0.926,0.279,0
"/ofl/ruthie/Ruthie-Regular.ttf",0.8,0.45,0
"/ofl/rye/Rye-Regular.ttf",0.986328125,0.263671875,0
"/ofl/sacramento/Sacramento-Regular.ttf",0.9301757813,0.529296875,0
"/ofl/sahitya/Sahitya-Bold.ttf",1.106,0.447,0
"/ofl/sahitya/Sahitya-Regular.ttf",1.106,0.447,0
"/ofl/sail/Sail-Regular.ttf",0.86,0.294,0
"/ofl/saira/Saira-Italic[wdth,wght].ttf",1.135,0.439,0
"/ofl/saira/Saira[wdth,wght].ttf",1.135,0.439,0
"/ofl/sairacondensed/SairaCondensed-Black.ttf",1.135,0.439,0
"/ofl/sairacondensed/SairaCondensed-Bold.ttf",1.135,0.439,0
"/ofl/sairacondensed/SairaCondensed-ExtraBold.ttf",1.135,0.439,0
"/ofl/sairacondensed/SairaCondensed-ExtraLight.ttf",1.135,0.439,0
"/ofl/sairacondensed/SairaCondensed-Light.ttf",1.135,0.439,0
"/ofl/sairacondensed/SairaCondensed-Medium.ttf",1.135,0.439,0
"/ofl/sairacondensed/SairaCondensed-Regular.ttf",1.135,0.439,0
"/ofl/sairacondensed/SairaCondensed-SemiBold.ttf",1.135,0.439,0
"/ofl/sairacondensed/SairaCondensed-Thin.ttf",1.135,0.439,0
"/ofl/sairaextracondensed/SairaExtraCondensed-Black.ttf",1.135,0.439,0
"/ofl/sairaextracondensed/SairaExtraCondensed-Bold.ttf",1.135,0.439,0
"/ofl/sairaextracondensed/SairaExtraCondensed-ExtraBold.ttf",1.135,0.439,0
"/ofl/sairaextracondensed/SairaExtraCondensed-ExtraLight.ttf",1.135,0.439,0
"/ofl/sairaextracondensed/SairaExtraCondensed-Light.ttf",1.135,0.439,0
"/ofl/sairaextracondensed/SairaExtraCondensed-Medium.ttf",1.135,0.439,0
"/ofl/sairaextracondensed/SairaExtraCondensed-Regular.ttf",1.135,0.439,0
"/ofl/sairaextracondensed/SairaExtraCondensed-SemiBold.ttf",1.135,0.439,0
"/ofl/sairaextracondensed/SairaExtraCondensed-Thin.ttf",1.135,0.439,0
"/ofl/sairasemicondensed/SairaSemiCondensed-Black.ttf",1.135,0.439,0
"/ofl/sairasemicondensed/SairaSemiCondensed-Bold.ttf",1.135,0.439,0
"/ofl/sairasemicondensed/SairaSemiCondensed-ExtraBold.ttf",1.135,0.439,0
"/ofl/sairasemicondensed/SairaSemiCondensed-ExtraLight.ttf",1.135,0.439,0
"/ofl/sairasemicondensed/SairaSemiCondensed-Light.ttf",1.135,0.439,0
"/ofl/sairasemicondensed/SairaSemiCondensed-Medium.ttf",1.135,0.439,0
"/ofl/sairasemicondensed/SairaSemiCondensed-Regular.ttf",1.135,0.439,0
"/ofl/sairasemicondensed/SairaSemiCondensed-SemiBold.ttf",1.135,0.439,0
"/ofl/sairasemicondensed/SairaSemiCondensed-Thin.ttf",1.135,0.439,0
"/ofl/sairastencilone/SairaStencilOne-Regular.ttf",1.135,0.439,0
"/ofl/salsa/Salsa-Regular.ttf",0.974,0.252,0
"/ofl/sanchez/Sanchez-Italic.ttf",1.004,0.274,0
"/ofl/sanchez/Sanchez-Regular.ttf",1.004,0.274,0
"/ofl/sancreek/Sancreek-Regular.ttf",1.02734375,0.3603515625,0
"/ofl/sansation/Sansation-Bold.ttf",0.9052734375,0.2138671875,0
"/ofl/sansation/Sansation-BoldItalic.ttf",0.9052734375,0.2138671875,0
"/ofl/sansation/Sansation-Italic.ttf",0.9052734375,0.2138671875,0
"/ofl/sansation/Sansation-Light.ttf",0.9052734375,0.2138671875,0
"/ofl/sansation/Sansation-LightItalic.ttf",0.9052734375,0.2138671875,0
"/ofl/sansation/Sansation-Regular.ttf",0.9052734375,0.2138671875,0
"/ofl/sansita/Sansita-Black.ttf",1.02,0.18,0
"/ofl/sansita/Sansita-BlackItalic.ttf",1.02,0.18,0
"/ofl/sansita/Sansita-Bold.ttf",1.02,0.18,0
"/ofl/sansita/Sansita-BoldItalic.ttf",1.02,0.18,0
"/ofl/sansita/Sansita-ExtraBold.ttf",1.02,0.18,0
"/ofl/sansita/Sansita-ExtraBoldItalic.ttf",1.02,0.18,0
"/ofl/sansita/Sansita-Italic.ttf",1.02,0.18,0
"/ofl/sansita/Sansita-Regular.ttf",1.02,0.18,0
"/ofl/sansitaone/SansitaOne-Regular.ttf",0.907,0.258,0
"/ofl/sansitaswashed/SansitaSwashed[wght].ttf",1.02,0.18,0
"/ofl/sarabun/Sarabun-Bold.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-BoldItalic.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-ExtraBold.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-ExtraBoldItalic.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-ExtraLight.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-ExtraLightItalic.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-Italic.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-Light.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-LightItalic.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-Medium.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-MediumItalic.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-Regular.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-SemiBold.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-SemiBoldItalic.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-Thin.ttf",1.068,0.232,0
"/ofl/sarabun/Sarabun-ThinItalic.ttf",1.068,0.232,0
"/ofl/sarala/Sarala-Bold.ttf",1.170898438,0.4594726563,0
"/ofl/sarala/Sarala-Regular.ttf",1.170898438,0.4594726563,0
"/ofl/sarina/Sarina-Regular.ttf",0.935546875,0.314453125,0
"/ofl/sarpanch/Sarpanch-Black.ttf",1.05,0.35,0
"/ofl/sarpanch/Sarpanch-Bold.ttf",1.05,0.35,0
"/ofl/sarpanch/Sarpanch-ExtraBold.ttf",1.05,0.35,0
"/ofl/sarpanch/Sarpanch-Medium.ttf",1.05,0.35,0
"/ofl/sarpanch/Sarpanch-Regular.ttf",1.05,0.35,0
"/ofl/sarpanch/Sarpanch-SemiBold.ttf",1.05,0.35,0
"/ofl/sassyfrass/SassyFrass-Regular.ttf",0.8,0.3,0
"/ofl/sawarabigothic/SawarabiGothic-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/sawarabimincho/SawarabiMincho-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/scada/Scada-Bold.ttf",0.955,0.289,0
"/ofl/scada/Scada-BoldItalic.ttf",0.955,0.289,0
"/ofl/scada/Scada-Italic.ttf",0.955,0.289,0
"/ofl/scada/Scada-Regular.ttf",0.955,0.289,0
"/ofl/scheherazade/Scheherazade-Bold.ttf",1.011230469,0.6767578125,0
"/ofl/scheherazade/Scheherazade-Regular.ttf",1.011230469,0.6767578125,0
"/ofl/scheherazadenew/ScheherazadeNew-Bold.ttf",1.342773438,0.6967773438,0
"/ofl/scheherazadenew/ScheherazadeNew-Regular.ttf",1.342773438,0.6967773438,0
"/ofl/scopeone/ScopeOne-Regular.ttf",0.928,0.455,0
"/ofl/seaweedscript/SeaweedScript-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/secularone/SecularOne-Regular.ttf",1.022,0.433,0
"/ofl/sedan/Sedan-Italic.ttf",0.978,0.407,0
"/ofl/sedan/Sedan-Regular.ttf",0.978,0.407,0
"/ofl/sedansc/SedanSC-Regular.ttf",0.978,0.407,0
"/ofl/sedgwickave/SedgwickAve-Regular.ttf",0.937,0.312,0
"/ofl/sedgwickavedisplay/SedgwickAveDisplay-Regular.ttf",0.937,0.312,0
"/ofl/sen/Sen-Bold.ttf",0.939453125,0.263671875,0
"/ofl/sen/Sen-ExtraBold.ttf",0.939453125,0.263671875,0
"/ofl/sen/Sen-Regular.ttf",0.939453125,0.263671875,0
"/ofl/sendflowers/SendFlowers-Regular.ttf",0.975,0.35,0
"/ofl/seoulhangang/SeoulHangang-Bold.ttf",0.802,0.202,0
"/ofl/seoulhangang/SeoulHangang-ExtraBold.ttf",0.802,0.202,0
"/ofl/seoulhangang/SeoulHangang-Light.ttf",0.802,0.202,0
"/ofl/seoulhangang/SeoulHangang-Medium.ttf",0.802,0.202,0
"/ofl/seoulhangangcondensed/SeoulHangangCondensed-Bold.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulhangangcondensed/SeoulHangangCondensed-BoldL.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulhangangcondensed/SeoulHangangCondensed-ExtraBold.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulhangangcondensed/SeoulHangangCondensed-Light.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulhangangcondensed/SeoulHangangCondensed-Medium.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulnamsan/SeoulNamsan-Bold.ttf",0.802,0.202,0
"/ofl/seoulnamsan/SeoulNamsan-ExtraBold.ttf",0.802,0.202,0
"/ofl/seoulnamsan/SeoulNamsan-Light.ttf",0.802,0.202,0
"/ofl/seoulnamsan/SeoulNamsan-Medium.ttf",0.802,0.202,0
"/ofl/seoulnamsancondensed/SeoulNamsanCondensed-Black.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulnamsancondensed/SeoulNamsanCondensed-Bold.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulnamsancondensed/SeoulNamsanCondensed-ExtraBold.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulnamsancondensed/SeoulNamsanCondensed-Light.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulnamsancondensed/SeoulNamsanCondensed-Medium.ttf",0.8583984375,0.1416015625,0
"/ofl/seoulnamsanvertical/SeoulNamsanVertical-Regular.ttf",0.802,0.202,0
"/ofl/sevillana/Sevillana-Regular.ttf",1.006835938,0.3500976563,0
"/ofl/seymourone/SeymourOne-Regular.ttf",0.9838867188,0.2729492188,0
"/ofl/shadowsintolight/ShadowsIntoLight.ttf",varies by OS,varies by OS,varies by OS
"/ofl/shadowsintolighttwo/ShadowsIntoLightTwo-Regular.ttf",1.118164063,0.3330078125,0
"/ofl/shalimar/Shalimar-Regular.ttf",0.8,0.42,0
"/ofl/shanti/Shanti-Regular.ttf",0.982421875,0.2924804688,0
"/ofl/share/Share-Bold.ttf",0.885,0.242,0
"/ofl/share/Share-BoldItalic.ttf",0.885,0.242,0
"/ofl/share/Share-Italic.ttf",0.885,0.242,0
"/ofl/share/Share-Regular.ttf",0.885,0.242,0
"/ofl/sharetech/ShareTech-Regular.ttf",0.885,0.242,0
"/ofl/sharetechmono/ShareTechMono-Regular.ttf",0.885,0.242,0
"/ofl/shipporiantique/ShipporiAntique-Regular.ttf",1.16,0.288,0
"/ofl/shipporiantiqueb1/ShipporiAntiqueB1-Regular.ttf",1.16,0.288,0
"/ofl/shipporimincho/ShipporiMincho-Bold.ttf",1.16,0.288,0
"/ofl/shipporimincho/ShipporiMincho-ExtraBold.ttf",1.16,0.288,0
"/ofl/shipporimincho/ShipporiMincho-Medium.ttf",1.16,0.288,0
"/ofl/shipporimincho/ShipporiMincho-Regular.ttf",1.16,0.288,0
"/ofl/shipporimincho/ShipporiMincho-SemiBold.ttf",1.16,0.288,0
"/ofl/shipporiminchob1/ShipporiMinchoB1-Bold.ttf",1.16,0.288,0
"/ofl/shipporiminchob1/ShipporiMinchoB1-ExtraBold.ttf",1.16,0.288,0
"/ofl/shipporiminchob1/ShipporiMinchoB1-Medium.ttf",1.16,0.288,0
"/ofl/shipporiminchob1/ShipporiMinchoB1-Regular.ttf",1.16,0.288,0
"/ofl/shipporiminchob1/ShipporiMinchoB1-SemiBold.ttf",1.16,0.288,0
"/ofl/shizuru/Shizuru-Regular.ttf",1.16,0.288,0
"/ofl/shojumaru/Shojumaru-Regular.ttf",0.986328125,0.337890625,0
"/ofl/shortstack/ShortStack-Regular.ttf",0.9340820313,0.2973632813,0
"/ofl/shrikhand/Shrikhand-Regular.ttf",1.026,0.432,0
"/ofl/siemreap/Siemreap.ttf",varies by OS,varies by OS,varies by OS
"/ofl/sigmarone/SigmarOne-Regular.ttf",1.172,0.466,0
"/ofl/signika/Signika[wght].ttf",0.94,0.292,0
"/ofl/signikanegative/SignikaNegative[wght].ttf",0.94,0.292,0
"/ofl/signikanegativesc/SignikaNegativeSC-Bold.ttf",0.94,0.292,0
"/ofl/signikanegativesc/SignikaNegativeSC-Light.ttf",0.94,0.292,0
"/ofl/signikanegativesc/SignikaNegativeSC-Regular.ttf",0.94,0.292,0
"/ofl/signikanegativesc/SignikaNegativeSC-SemiBold.ttf",0.94,0.292,0
"/ofl/signikasc/SignikaSC[wght].ttf",0.94,0.292,0
"/ofl/simonetta/Simonetta-Black.ttf",0.9619140625,0.2900390625,0
"/ofl/simonetta/Simonetta-BlackItalic.ttf",0.9619140625,0.2900390625,0
"/ofl/simonetta/Simonetta-Italic.ttf",0.9619140625,0.2900390625,0
"/ofl/simonetta/Simonetta-Regular.ttf",0.9619140625,0.2900390625,0
"/ofl/singleday/SingleDay-Regular.ttf",0.7607421875,0.2392578125,0.25
"/ofl/sintony/Sintony-Bold.ttf",0.995,0.308,0
"/ofl/sintony/Sintony-Regular.ttf",0.995,0.308,0
"/ofl/sirinstencil/SirinStencil-Regular.ttf",1.162109375,0.294921875,0
"/ofl/sitara/Sitara-Bold.ttf",1.139160156,0.4814453125,0
"/ofl/sitara/Sitara-BoldItalic.ttf",1.139160156,0.4814453125,0
"/ofl/sitara/Sitara-Italic.ttf",1.139160156,0.4814453125,0
"/ofl/sitara/Sitara-Regular.ttf",1.139160156,0.4814453125,0
"/ofl/sixcaps/SixCaps.ttf",1.104980469,0.2109375,0
"/ofl/skranji/Skranji-Bold.ttf",0.984375,0.3740234375,0
"/ofl/skranji/Skranji-Regular.ttf",0.984375,0.3740234375,0
"/ofl/slabo13px/Slabo13px-Regular.ttf",0.9230769231,0.3076923077,0
"/ofl/slabo27px/Slabo27px-Regular.ttf",0.9259259259,0.2962962963,0
"/ofl/slacksideone/SlacksideOne-Regular.ttf",1.16,0.288,0
"/ofl/smooch/Smooch-Regular.ttf",0.95,0.45,0
"/ofl/smoochsans/SmoochSans[wght].ttf",0.9,0.3,0
